13|23,47|57,95|85
13|23,47|37,45|55
13|23,47|37,46|56
13|23,47|37,53|63
13|23,47|37,54|64
13|23,47|37,55|65
13|23,47|37,56|66
13|23,47|37,57|67
13|23,47|37,63|73
13|23,47|37,64|74
13|23,47|37,64|65
13|23,47|37,65|75
13|23,47|37,65|66
13|23,47|37,66|65
13|23,47|37,66|76
13|23,47|37,67|66
13|23,47|37,67|77
13|23,47|37,69|68
13|23,47|37,71|72
13|23,47|37,72|73
13|23,47|37,73|74
13|23,47|37,74|73
13|23,47|37,74|75
13|23,47|37,75|74
13|23,47|37,75|76
13|23,47|37,76|75
13|23,47|37,76|77
13|23,47|37,77|76
13|23,47|37,78|77
13|23,47|37,79|78
13|23,47|37,83|73
13|23,47|37,84|74
13|23,47|37,85|75
13|23,47|37,86|76
13|23,47|37,87|77
13|23,47|37,93|83
13|23,47|37,94|84
13|23,47|37,95|85
13|23,47|37,96|86
13|23,47|37,97|87
13|23,48|47,53|63
13|23,48|47,54|64
13|23,48|47,63|73
13|23,48|47,64|74
13|23,48|47,65|75
13|23,48|47,66|76
13|23,48|47,71|72
13|23,48|47,72|73
13|23,48|47,73|74
13|23,48|47,74|73
13|23,48|47,75|74
13|23,48|47,75|76
13|23,48|47,77|76
13|23,48|47,79|78
13|23,48|47,83|73
13|23,48|47,93|83
13|23,48|47,94|84
13|23,48|47,95|85
13|23,49|48,53|63
13|23,49|48,54|64
13|23,49|48,55|65
13|23,49|48,63|73
13|23,49|48,64|74
13|23,49|48,64|65
13|23,49|48,65|75
13|23,49|48,66|65
13|23,49|48,66|76
13|23,49|48,67|77
13|23,49|48,71|72
13|23,49|48,72|73
13|23,49|48,73|74
13|23,49|48,74|73
13|23,49|48,74|75
13|23,49|48,75|74
13|23,49|48,76|75
13|23,49|48,76|77
13|23,49|48,78|77
13|23,49|48,83|73
13|23,49|48,84|74
13|23,49|48,93|83
13|23,49|48,94|84
13|23,49|48,95|85
13|23,49|48,96|86
13|23,53|63,26|36
13|23,53|63,27|37
13|23,53|63,35|36
13|23,53|63,36|37
13|23,53|63,37|47
13|23,53|63,39|38
13|23,53|63,45|46
13|23,53|63,46|56
13|23,53|63,46|47
13|23,53|63,46|36
13|23,53|63,47|57
13|23,53|63,47|37
13|23,53|63,48|47
13|23,53|63,49|48
13|23,53|63,55|56
13|23,53|63,56|57
13|23,53|63,57|47
13|23,53|63,59|58
13|23,53|63,66|76
13|23,53|63,66|67
13|23,53|63,66|56
13|23,53|63,67|77
13|23,53|63,67|57
13|23,53|63,69|68
13|23,53|63,75|76
13|23,53|63,76|77
13|23,53|63,79|78
13|23,53|63,86|76
13|23,53|63,87|77
13|23,53|63,97|87
13|23,54|64,26|36
13|23,54|64,27|37
13|23,54|64,35|36
13|23,54|64,36|37
13|23,54|64,39|38
13|23,54|64,46|47
13|23,54|64,46|36
13|23,54|64,47|57
13|23,54|64,47|37
13|23,54|64,48|47
13|23,54|64,49|48
13|23,54|64,56|57
13|23,54|64,57|47
13|23,54|64,67|77
13|23,54|64,67|57
13|23,54|64,76|77
13|23,54|64,87|77
13|23,54|55,39|38
13|23,54|55,71|72
13|23,54|55,74|73
13|23,54|55,79|78
13|23,54|55,93|83
13|23,55|65,27|37
13|23,55|65,35|36
13|23,55|65,36|37
13|23,55|65,39|38
13|23,55|65,46|36
13|23,55|65,47|37
13|23,55|65,49|48
13|23,55|65,57|47
13|23,55|56,53|63
13|23,55|56,63|73
13|23,55|56,71|72
13|23,55|56,72|73
13|23,55|56,74|73
13|23,55|56,75|74
13|23,55|56,83|73
13|23,55|56,93|83
13|23,55|56,94|84
13|23,56|66,36|37
13|23,56|66,39|38
13|23,56|66,46|36
13|23,56|66,47|37
13|23,56|66,57|47
13|23,56|66,63|73
13|23,56|66,74|73
13|23,56|66,83|73
13|23,56|57,53|63
13|23,56|57,54|64
13|23,56|57,63|73
13|23,56|57,64|74
13|23,56|57,66|65
13|23,56|57,71|72
13|23,56|57,72|73
13|23,56|57,73|74
13|23,56|57,74|73
13|23,56|57,75|74
13|23,56|57,76|75
13|23,56|57,83|73
13|23,56|57,84|74
13|23,56|57,93|83
13|23,56|57,94|84
13|23,56|57,95|85
13|23,57|67,35|36
13|23,57|67,39|38
13|23,57|67,46|36
13|23,57|67,47|37
13|23,57|67,63|73
13|23,57|67,64|74
13|23,57|67,71|72
13|23,57|67,74|73
13|23,57|67,75|74
13|23,57|67,83|73
13|23,57|67,84|74
13|23,57|67,93|83
13|23,57|47,53|63
13|23,57|47,54|64
13|23,57|47,55|65
13|23,57|47,56|66
13|23,57|47,63|73
13|23,57|47,64|74
13|23,57|47,65|75
13|23,57|47,66|76
13|23,57|47,67|77
13|23,57|47,71|72
13|23,57|47,72|73
13|23,57|47,73|74
13|23,57|47,74|73
13|23,57|47,74|75
13|23,57|47,75|74
13|23,57|47,75|76
13|23,57|47,76|75
13|23,57|47,77|76
13|23,57|47,79|78
13|23,57|47,83|73
13|23,57|47,84|74
13|23,57|47,85|75
13|23,57|47,93|83
13|23,57|47,94|84
13|23,57|47,95|85
13|23,57|47,96|86
13|23,57|47,97|87
13|23,58|57,63|73
13|23,58|57,64|74
13|23,58|57,71|72
13|23,58|57,73|74
13|23,58|57,74|73
13|23,58|57,75|74
13|23,58|57,83|73
13|23,58|57,93|83
13|23,59|58,53|63
13|23,59|58,63|73
13|23,59|58,64|74
13|23,59|58,65|75
13|23,59|58,71|72
13|23,59|58,72|73
13|23,59|58,74|73
13|23,59|58,74|75
13|23,59|58,75|74
13|23,59|58,76|75
13|23,59|58,83|73
13|23,59|58,84|74
13|23,59|58,93|83
13|23,59|58,94|84
13|23,63|73,26|36
13|23,63|73,27|37
13|23,63|73,35|36
13|23,63|73,36|37
13|23,63|73,37|47
13|23,63|73,39|38
13|23,63|73,45|46
13|23,63|73,46|47
13|23,63|73,46|36
13|23,63|73,47|57
13|23,63|73,47|37
13|23,63|73,48|47
13|23,63|73,49|48
13|23,63|73,55|56
13|23,63|73,56|66
13|23,63|73,56|57
13|23,63|73,57|67
13|23,63|73,57|47
13|23,63|73,58|57
13|23,63|73,59|58
13|23,63|73,65|66
13|23,63|73,65|55
13|23,63|73,66|67
13|23,63|73,66|56
13|23,63|73,67|57
13|23,63|73,69|68
13|23,63|73,76|77
13|23,63|73,76|66
13|23,63|73,77|67
13|23,63|73,79|78
13|23,63|73,96|86
13|23,63|73,97|87
13|23,64|74,26|36
13|23,64|74,27|37
13|23,64|74,35|36
13|23,64|74,36|37
13|23,64|74,37|47
13|23,64|74,39|38
13|23,64|74,45|46
13|23,64|74,46|47
13|23,64|74,46|36
13|23,64|74,47|37
13|23,64|74,48|47
13|23,64|74,49|48
13|23,64|74,56|57
13|23,64|74,57|67
13|23,64|74,57|47
13|23,64|74,58|57
13|23,64|74,59|58
13|23,64|74,65|55
13|23,64|74,66|67
13|23,64|74,66|56
13|23,64|74,67|57
13|23,64|74,77|67
13|23,64|74,97|87
13|23,64|65,35|36
13|23,64|65,39|38
13|23,64|65,46|36
13|23,64|65,47|37
13|23,64|65,49|48
13|23,64|65,74|73
13|23,65|75,26|36
13|23,65|75,27|37
13|23,65|75,35|36
13|23,65|75,36|37
13|23,65|75,37|47
13|23,65|75,39|38
13|23,65|75,45|46
13|23,65|75,46|47
13|23,65|75,46|36
13|23,65|75,47|37
13|23,65|75,48|47
13|23,65|75,49|48
13|23,65|75,57|47
13|23,65|75,59|58
13|23,65|75,66|56
13|23,65|75,67|57
13|23,65|66,36|37
13|23,65|66,47|37
13|23,65|66,63|73
13|23,65|66,71|72
13|23,65|66,74|73
13|23,65|66,75|74
13|23,65|66,83|73
13|23,65|66,93|83
13|23,65|55,63|73
13|23,65|55,64|74
13|23,65|55,66|76
13|23,65|55,67|77
13|23,65|55,71|72
13|23,65|55,79|78
13|23,65|55,93|83
13|23,65|55,97|87
13|23,66|65,27|37
13|23,66|65,35|36
13|23,66|65,36|37
13|23,66|65,39|38
13|23,66|65,46|47
13|23,66|65,46|36
13|23,66|65,47|37
13|23,66|65,49|48
13|23,66|65,56|57
13|23,66|65,76|77
13|23,66|76,26|36
13|23,66|76,27|37
13|23,66|76,35|36
13|23,66|76,36|37
13|23,66|76,39|38
13|23,66|76,46|47
13|23,66|76,46|36
13|23,66|76,47|37
13|23,66|76,48|47
13|23,66|76,49|48
13|23,66|76,53|63
13|23,66|76,57|47
13|23,66|76,65|55
13|23,66|76,67|57
13|23,66|76,93|83
13|23,66|67,35|36
13|23,66|67,39|38
13|23,66|67,46|36
13|23,66|67,53|63
13|23,66|67,63|73
13|23,66|67,64|74
13|23,66|67,71|72
13|23,66|67,72|73
13|23,66|67,74|73
13|23,66|67,75|74
13|23,66|67,76|75
13|23,66|67,83|73
13|23,66|67,84|74
13|23,66|67,93|83
13|23,66|67,94|84
13|23,66|56,53|63
13|23,66|56,63|73
13|23,66|56,64|74
13|23,66|56,65|75
13|23,66|56,67|77
13|23,66|56,71|72
13|23,66|56,72|73
13|23,66|56,74|73
13|23,66|56,93|83
13|23,66|56,94|84
13|23,67|66,36|37
13|23,67|66,47|37
13|23,67|77,26|36
13|23,67|77,27|37
13|23,67|77,35|36
13|23,67|77,36|37
13|23,67|77,39|38
13|23,67|77,45|46
13|23,67|77,46|36
13|23,67|77,47|37
13|23,67|77,49|48
13|23,67|77,53|63
13|23,67|77,54|64
13|23,67|77,57|47
13|23,67|77,65|55
13|23,67|77,66|56
13|23,67|77,71|72
13|23,67|77,74|73
13|23,67|77,93|83
13|23,67|77,94|84
13|23,67|57,53|63
13|23,67|57,54|64
13|23,67|57,63|73
13|23,67|57,64|74
13|23,67|57,65|75
13|23,67|57,66|76
13|23,67|57,71|72
13|23,67|57,72|73
13|23,67|57,73|74
13|23,67|57,74|73
13|23,67|57,75|74
13|23,67|57,83|73
13|23,67|57,93|83
13|23,67|57,94|84
13|23,67|57,95|85
13|23,68|67,35|36
13|23,68|67,39|38
13|23,68|67,46|36
13|23,68|67,71|72
13|23,68|67,74|73
13|23,68|67,93|83
13|23,69|68,36|37
13|23,69|68,46|36
13|23,69|68,47|37
13|23,69|68,53|63
13|23,69|68,63|73
13|23,69|68,71|72
13|23,69|68,72|73
13|23,69|68,74|73
13|23,69|68,75|74
13|23,69|68,83|73
13|23,69|68,93|83
13|23,69|68,94|84
13|23,71|72,26|36
13|23,71|72,27|37
13|23,71|72,35|36
13|23,71|72,36|37
13|23,71|72,37|47
13|23,71|72,39|38
13|23,71|72,45|46
13|23,71|72,46|56
13|23,71|72,46|47
13|23,71|72,46|36
13|23,71|72,47|57
13|23,71|72,47|37
13|23,71|72,48|47
13|23,71|72,49|48
13|23,71|72,54|55
13|23,71|72,55|56
13|23,71|72,56|57
13|23,71|72,57|67
13|23,71|72,57|47
13|23,71|72,58|57
13|23,71|72,59|58
13|23,71|72,65|66
13|23,71|72,65|55
13|23,71|72,66|67
13|23,71|72,66|56
13|23,71|72,67|77
13|23,71|72,67|57
13|23,71|72,68|67
13|23,71|72,69|68
13|23,71|72,75|76
13|23,71|72,76|77
13|23,71|72,77|67
13|23,71|72,78|77
13|23,71|72,79|78
13|23,71|72,87|77
13|23,71|72,97|87
13|23,72|73,26|36
13|23,72|73,27|37
13|23,72|73,35|36
13|23,72|73,36|37
13|23,72|73,37|47
13|23,72|73,39|38
13|23,72|73,45|46
13|23,72|73,46|47
13|23,72|73,46|36
13|23,72|73,47|57
13|23,72|73,47|37
13|23,72|73,48|47
13|23,72|73,49|48
13|23,72|73,55|56
13|23,72|73,56|57
13|23,72|73,57|47
13|23,72|73,59|58
13|23,72|73,66|67
13|23,72|73,66|56
13|23,72|73,67|57
13|23,72|73,69|68
13|23,72|73,76|77
13|23,72|73,79|78
13|23,73|74,26|36
13|23,73|74,27|37
13|23,73|74,35|36
13|23,73|74,36|37
13|23,73|74,39|38
13|23,73|74,46|47
13|23,73|74,46|36
13|23,73|74,47|37
13|23,73|74,48|47
13|23,73|74,49|48
13|23,73|74,56|57
13|23,73|74,57|47
13|23,73|74,58|57
13|23,73|74,67|57
13|23,74|73,26|36
13|23,74|73,27|37
13|23,74|73,35|36
13|23,74|73,36|37
13|23,74|73,37|47
13|23,74|73,39|38
13|23,74|73,45|46
13|23,74|73,46|56
13|23,74|73,46|47
13|23,74|73,46|36
13|23,74|73,47|57
13|23,74|73,47|37
13|23,74|73,48|47
13|23,74|73,49|48
13|23,74|73,54|55
13|23,74|73,55|56
13|23,74|73,56|66
13|23,74|73,56|57
13|23,74|73,57|67
13|23,74|73,57|47
13|23,74|73,58|57
13|23,74|73,59|58
13|23,74|73,64|65
13|23,74|73,65|66
13|23,74|73,66|67
13|23,74|73,66|56
13|23,74|73,67|77
13|23,74|73,67|57
13|23,74|73,68|67
13|23,74|73,69|68
13|23,74|73,75|76
13|23,74|73,76|77
13|23,74|73,76|66
13|23,74|73,77|67
13|23,74|73,78|77
13|23,74|73,79|78
13|23,74|73,87|77
13|23,74|73,96|86
13|23,74|73,97|87
13|23,74|75,27|37
13|23,74|75,35|36
13|23,74|75,36|37
13|23,74|75,39|38
13|23,74|75,45|46
13|23,74|75,46|36
13|23,74|75,47|37
13|23,74|75,49|48
13|23,74|75,57|47
13|23,74|75,59|58
13|23,75|74,26|36
13|23,75|74,27|37
13|23,75|74,35|36
13|23,75|74,36|37
13|23,75|74,37|47
13|23,75|74,39|38
13|23,75|74,45|46
13|23,75|74,46|47
13|23,75|74,46|36
13|23,75|74,47|57
13|23,75|74,47|37
13|23,75|74,48|47
13|23,75|74,49|48
13|23,75|74,55|56
13|23,75|74,56|57
13|23,75|74,57|67
13|23,75|74,57|47
13|23,75|74,58|57
13|23,75|74,59|58
13|23,75|74,65|66
13|23,75|74,66|67
13|23,75|74,67|57
13|23,75|74,69|68
13|23,75|74,76|77
13|23,75|74,77|67
13|23,75|74,79|78
13|23,75|74,97|87
13|23,75|76,36|37
13|23,75|76,39|38
13|23,75|76,46|47
13|23,75|76,46|36
13|23,75|76,47|37
13|23,75|76,48|47
13|23,75|76,53|63
13|23,75|76,57|47
13|23,75|76,71|72
13|23,75|76,74|73
13|23,75|76,93|83
13|23,76|75,27|37
13|23,76|75,35|36
13|23,76|75,36|37
13|23,76|75,37|47
13|23,76|75,39|38
13|23,76|75,45|46
13|23,76|75,46|47
13|23,76|75,46|36
13|23,76|75,47|37
13|23,76|75,49|48
13|23,76|75,56|57
13|23,76|75,57|47
13|23,76|75,59|58
13|23,76|75,66|67
13|23,76|77,35|36
13|23,76|77,39|38
13|23,76|77,45|46
13|23,76|77,46|36
13|23,76|77,47|37
13|23,76|77,49|48
13|23,76|77,53|63
13|23,76|77,54|64
13|23,76|77,63|73
13|23,76|77,66|65
13|23,76|77,71|72
13|23,76|77,72|73
13|23,76|77,74|73
13|23,76|77,75|74
13|23,76|77,83|73
13|23,76|77,93|83
13|23,76|77,94|84
13|23,76|66,63|73
13|23,76|66,74|73
13|23,76|66,83|73
13|23,77|76,36|37
13|23,77|76,39|38
13|23,77|76,46|47
13|23,77|76,46|36
13|23,77|76,47|37
13|23,77|76,48|47
13|23,77|76,57|47
13|23,77|67,63|73
13|23,77|67,64|74
13|23,77|67,71|72
13|23,77|67,74|73
13|23,77|67,75|74
13|23,77|67,83|73
13|23,77|67,84|74
13|23,77|67,93|83
13|23,78|77,35|36
13|23,78|77,39|38
13|23,78|77,45|46
13|23,78|77,46|36
13|23,78|77,47|37
13|23,78|77,49|48
13|23,78|77,71|72
13|23,78|77,74|73
13|23,79|78,26|36
13|23,79|78,35|36
13|23,79|78,36|37
13|23,79|78,46|47
13|23,79|78,46|36
13|23,79|78,47|37
13|23,79|78,48|47
13|23,79|78,53|63
13|23,79|78,54|55
13|23,79|78,57|47
13|23,79|78,63|73
13|23,79|78,65|55
13|23,79|78,71|72
13|23,79|78,72|73
13|23,79|78,74|73
13|23,79|78,75|74
13|23,79|78,83|73
13|23,79|78,93|83
13|23,83|73,26|36
13|23,83|73,27|37
13|23,83|73,35|36
13|23,83|73,36|37
13|23,83|73,37|47
13|23,83|73,39|38
13|23,83|73,45|46
13|23,83|73,46|47
13|23,83|73,46|36
13|23,83|73,47|57
13|23,83|73,47|37
13|23,83|73,48|47
13|23,83|73,49|48
13|23,83|73,55|56
13|23,83|73,56|66
13|23,83|73,56|57
13|23,83|73,57|67
13|23,83|73,57|47
13|23,83|73,58|57
13|23,83|73,59|58
13|23,83|73,65|66
13|23,83|73,66|67
13|23,83|73,67|57
13|23,83|73,69|68
13|23,83|73,76|77
13|23,83|73,76|66
13|23,83|73,77|67
13|23,83|73,79|78
13|23,83|73,96|86
13|23,83|73,97|87
13|23,84|74,27|37
13|23,84|74,35|36
13|23,84|74,36|37
13|23,84|74,37|47
13|23,84|74,39|38
13|23,84|74,45|46
13|23,84|74,46|47
13|23,84|74,46|36
13|23,84|74,47|37
13|23,84|74,49|48
13|23,84|74,56|57
13|23,84|74,57|67
13|23,84|74,57|47
13|23,84|74,59|58
13|23,84|74,66|67
13|23,84|74,77|67
13|23,84|74,97|87
13|23,85|75,36|37
13|23,85|75,37|47
13|23,85|75,39|38
13|23,85|75,46|47
13|23,85|75,46|36
13|23,85|75,47|37
13|23,85|75,57|47
13|23,86|76,39|38
13|23,86|76,46|36
13|23,86|76,47|37
13|23,86|76,53|63
13|23,86|76,93|83
13|23,87|77,46|36
13|23,87|77,47|37
13|23,87|77,53|63
13|23,87|77,54|64
13|23,87|77,71|72
13|23,87|77,74|73
13|23,87|77,93|83
13|23,87|77,94|84
13|23,93|83,26|36
13|23,93|83,27|37
13|23,93|83,35|36
13|23,93|83,36|37
13|23,93|83,37|47
13|23,93|83,39|38
13|23,93|83,45|55
13|23,93|83,45|46
13|23,93|83,46|56
13|23,93|83,46|47
13|23,93|83,46|36
13|23,93|83,47|57
13|23,93|83,47|37
13|23,93|83,48|47
13|23,93|83,49|48
13|23,93|83,54|55
13|23,93|83,55|56
13|23,93|83,56|57
13|23,93|83,57|67
13|23,93|83,57|47
13|23,93|83,58|57
13|23,93|83,59|58
13|23,93|83,65|66
13|23,93|83,65|55
13|23,93|83,66|76
13|23,93|83,66|67
13|23,93|83,66|56
13|23,93|83,67|77
13|23,93|83,67|57
13|23,93|83,68|67
13|23,93|83,69|68
13|23,93|83,75|76
13|23,93|83,76|77
13|23,93|83,77|67
13|23,93|83,79|78
13|23,93|83,86|76
13|23,93|83,87|77
13|23,94|84,26|36
13|23,94|84,27|37
13|23,94|84,35|36
13|23,94|84,36|37
13|23,94|84,37|47
13|23,94|84,39|38
13|23,94|84,45|46
13|23,94|84,46|56
13|23,94|84,46|47
13|23,94|84,46|36
13|23,94|84,47|57
13|23,94|84,47|37
13|23,94|84,48|47
13|23,94|84,49|48
13|23,94|84,55|56
13|23,94|84,56|57
13|23,94|84,57|47
13|23,94|84,59|58
13|23,94|84,66|67
13|23,94|84,66|56
13|23,94|84,67|77
13|23,94|84,67|57
13|23,94|84,69|68
13|23,94|84,76|77
13|23,94|84,87|77
13|23,95|85,26|36
13|23,95|85,27|37
13|23,95|85,35|36
13|23,95|85,36|37
13|23,95|85,39|38
13|23,95|85,46|47
13|23,95|85,46|36
13|23,95|85,47|57
13|23,95|85,47|37
13|23,95|85,48|47
13|23,95|85,49|48
13|23,95|85,56|57
13|23,95|85,57|47
13|23,95|85,67|57
13|23,96|86,26|36
13|23,96|86,27|37
13|23,96|86,35|36
13|23,96|86,36|37
13|23,96|86,39|38
13|23,96|86,46|36
13|23,96|86,47|37
13|23,96|86,49|48
13|23,96|86,57|47
13|23,96|86,63|73
13|23,96|86,74|73
13|23,96|86,83|73
13|23,97|87,26|36
13|23,97|87,27|37
13|23,97|87,35|36
13|23,97|87,36|37
13|23,97|87,39|38
13|23,97|87,45|55
13|23,97|87,46|36
13|23,97|87,47|37
13|23,97|87,53|63
13|23,97|87,57|47
13|23,97|87,63|73
13|23,97|87,64|74
13|23,97|87,65|55
13|23,97|87,71|72
13|23,97|87,74|73
13|23,97|87,75|74
13|23,97|87,83|73
13|23,97|87,84|74
14|24,27|37,53|63
14|24,27|37,54|64
14|24,27|37,55|65
14|24,27|37,61|62
14|24,27|37,63|73
14|24,27|37,64|74
14|24,27|37,65|75
14|24,27|37,66|76
14|24,27|37,67|77
14|24,27|37,71|72
14|24,27|37,72|73
14|24,27|37,73|74
14|24,27|37,74|73
14|24,27|37,74|75
14|24,27|37,75|74
14|24,27|37,76|75
14|24,27|37,83|73
14|24,27|37,84|74
14|24,27|37,93|83
14|24,27|37,94|84
14|24,27|37,95|85
14|24,27|37,96|86
14|24,27|37,97|87
14|24,36|37,53|63
14|24,36|37,54|64
14|24,36|37,55|65
14|24,36|37,56|66
14|24,36|37,61|62
14|24,36|37,63|73
14|24,36|37,64|74
14|24,36|37,65|75
14|24,36|37,65|66
14|24,36|37,66|76
14|24,36|37,67|66
14|24,36|37,67|77
14|24,36|37,69|68
14|24,36|37,71|72
14|24,36|37,72|73
14|24,36|37,73|74
14|24,36|37,74|73
14|24,36|37,74|75
14|24,36|37,75|74
14|24,36|37,75|76
14|24,36|37,76|75
14|24,36|37,77|76
14|24,36|37,79|78
14|24,36|37,83|73
14|24,36|37,84|74
14|24,36|37,85|75
14|24,36|37,93|83
14|24,36|37,94|84
14|24,36|37,95|85
14|24,36|37,96|86
14|24,36|37,97|87
14|24,46|56,47|37
14|24,46|56,53|63
14|24,46|56,71|72
14|24,46|56,74|73
14|24,46|56,93|83
14|24,46|56,94|84
14|24,46|47,53|63
14|24,46|47,54|64
14|24,46|47,61|62
14|24,46|47,63|73
14|24,46|47,64|74
14|24,46|47,65|75
14|24,46|47,66|76
14|24,46|47,71|72
14|24,46|47,72|73
14|24,46|47,73|74
14|24,46|47,74|73
14|24,46|47,75|74
